Id,Label,timeset,d0,indegree,outdegree,degree
Labour Party (Uk),Labour Party (Uk),,0,5,0,5
Paris Saint-Germain,Paris Saint-Germain,,0,5,0,5
Bezirksliga,Bezirksliga,,0,4,0,4
Jeju World Cup Stadium,Jeju World Cup Stadium,,0,49,52,101
Uefa Euro 2012 Knockout Phase,Uefa Euro 2012 Knockout Phase,,0,6,0,6
Estadio José Pachencho Romero,Estadio José Pachencho Romero,,0,4,0,4
2022 World Athletics Championships,2022 World Athletics Championships,,0,8,0,8
Estadio Azteca,Estadio Azteca,,0,28,0,28
Horacio López Salgado,Horacio López Salgado,,0,4,0,4
Gabriele Oriali,Gabriele Oriali,,0,14,0,14
Japan Time,Japan Time,,0,7,0,7
Wimbledon F.C.,Wimbledon F.C.,,0,4,0,4
Pmc (Identifier),Pmc (Identifier),,0,14,0,14
Human Development Index,Human Development Index,,0,8,0,8
Ante Razov,Ante Razov,,0,5,0,5
Sulley Muntari,Sulley Muntari,,0,11,0,11
Tirana,Tirana,,0,4,0,4
Americas,Americas,,0,9,0,9
Estádio Nacional,Estádio Nacional,,0,4,0,4
1958 Fifa World Cup Final,1958 Fifa World Cup Final,,0,96,252,348
Playstation (Console),Playstation (Console),,0,4,0,4
Cemil Turan,Cemil Turan,,0,5,0,5
Bbc Sport,Bbc Sport,,0,72,0,72
Barcelona,Barcelona,,0,15,0,15
Uruguay At The 1924 Summer Olympics,Uruguay At The 1924 Summer Olympics,,0,4,0,4
2008 Uefa European Football Championship,2008 Uefa European Football Championship,,0,4,0,4
Estadio Antonio Aranda,Estadio Antonio Aranda,,0,4,0,4
Referee (Association Football),Referee (Association Football),,0,69,47,116
Uefa Euro 1984 Qualifying,Uefa Euro 1984 Qualifying,,0,5,0,5
"Fritz Walter (Footballer, Born 1960)","Fritz Walter (Footballer, Born 1960)",,0,4,0,4
Héctor Baldassi,Héctor Baldassi,,0,7,0,7
2000 Uefa Super Cup,2000 Uefa Super Cup,,0,7,0,7
1963 Africa Cup Of Nations,1963 Africa Cup Of Nations,,0,7,0,7
2000 Afc Asian Cup,2000 Afc Asian Cup,,0,20,0,20
1986 Fifa World Cup Final,1986 Fifa World Cup Final,,0,95,242,337
2009 Uefa Champions League Final,2009 Uefa Champions League Final,,0,11,0,11
2008–09 Premier League,2008–09 Premier League,,0,4,0,4
Rudi Völler,Rudi Völler,,0,34,0,34
2012 Superclásico De Las Américas,2012 Superclásico De Las Américas,,0,10,0,10
Paraguay National Football Team,Paraguay National Football Team,,0,153,529,682
Albert Dusch,Albert Dusch,,0,6,0,6
Ferenc Bene,Ferenc Bene,,0,8,0,8
Rolando Villalobos,Rolando Villalobos,,0,4,0,4
Honshu,Honshu,,0,7,0,7
International Space Station,International Space Station,,0,4,0,4
2004 Copa América Final,2004 Copa América Final,,0,10,0,10
Kevin-Prince Boateng,Kevin-Prince Boateng,,0,5,0,5
1975 Copa América Squads,1975 Copa América Squads,,0,6,0,6
Wonju,Wonju,,0,7,0,7
Dean Kiely,Dean Kiely,,0,7,0,7
Yellow Sea,Yellow Sea,,0,4,0,4
Park Sung-Hwa,Park Sung-Hwa,,0,6,0,6
Álvaro Morata,Álvaro Morata,,0,13,0,13
Estadio Jalisco,Estadio Jalisco,,0,15,0,15
Hongseong County,Hongseong County,,0,7,0,7
Tibetan People,Tibetan People,,0,4,0,4
Fantasy Football (Association),Fantasy Football (Association),,0,6,0,6
1988 Africa Cup Of Nations,1988 Africa Cup Of Nations,,0,7,0,7
Gino Pariani,Gino Pariani,,0,4,0,4
Giampaolo Menichelli,Giampaolo Menichelli,,0,5,0,5
Danish Language,Danish Language,,0,5,0,5
Vavá,Vavá,,0,13,0,13
2010 Fifa World Cup Final,2010 Fifa World Cup Final,,0,99,342,441
Copa América Records And Statistics,Copa América Records And Statistics,,0,4,0,4
Fifa Women'S World Cup Golden Boot,Fifa Women'S World Cup Golden Boot,,0,5,0,5
Rakuten,Rakuten,,0,7,0,7
Accra,Accra,,0,4,0,4
Iceland At The Fifa World Cup,Iceland At The Fifa World Cup,,0,8,0,8
Korean League Cup,Korean League Cup,,0,12,0,12
Bicycle Kick,Bicycle Kick,,0,10,0,10
2015 Fifa Women'S World Cup,2015 Fifa Women'S World Cup,,0,15,0,15
Atlanta United Fc,Atlanta United Fc,,0,4,0,4
Baku,Baku,,0,12,0,12
Roy Wegerle,Roy Wegerle,,0,5,0,5
Nedbank Cup,Nedbank Cup,,0,5,0,5
Yasuhiro Hato,Yasuhiro Hato,,0,4,0,4
1995 World Championships In Athletics,1995 World Championships In Athletics,,0,6,0,6
Heinz Flohe,Heinz Flohe,,0,4,0,4
Argentine Football Association,Argentine Football Association,,0,45,191,236
U.S. Cremonese,U.S. Cremonese,,0,4,0,4
Günter Netzer,Günter Netzer,,0,8,0,8
Ryuji Sato,Ryuji Sato,,0,4,0,4
Bahrain Women'S National Football Team,Bahrain Women'S National Football Team,,0,6,0,6
Quincy Promes,Quincy Promes,,0,4,0,4
Toshihiro Hattori,Toshihiro Hattori,,0,6,0,6
Carlos Salcido,Carlos Salcido,,0,9,0,9
Seattle Sounders Fc,Seattle Sounders Fc,,0,9,0,9
Kevin Doyle,Kevin Doyle,,0,4,0,4
Dimitar Penev,Dimitar Penev,,0,4,0,4
2019 Afc Asian Cup,2019 Afc Asian Cup,,0,19,0,19
Thomas Meunier,Thomas Meunier,,0,10,0,10
Fifa 100,Fifa 100,,0,30,0,30
Joe Maca,Joe Maca,,0,4,0,4
2014 Fifa World Cup Broadcasting Rights,2014 Fifa World Cup Broadcasting Rights,,0,92,272,364
Al Sadd Sc,Al Sadd Sc,,0,8,0,8
Kinshasa,Kinshasa,,0,5,0,5
Big Three (Portugal),Big Three (Portugal),,0,4,0,4
Matteo Ferrari,Matteo Ferrari,,0,4,0,4
Overtime (Association Football),Overtime (Association Football),,0,6,0,6
Indirect Free Kick,Indirect Free Kick,,0,4,0,4
Damiano Tommasi,Damiano Tommasi,,0,8,0,8
Luigi Agnolin,Luigi Agnolin,,0,11,0,11
Fc Red Bull Salzburg,Fc Red Bull Salzburg,,0,8,0,8
2014 Fifa World Cup Awards,2014 Fifa World Cup Awards,,0,9,0,9
Marcus Hahnemann,Marcus Hahnemann,,0,6,0,6
Australia 2022 Fifa World Cup Bid,Australia 2022 Fifa World Cup Bid,,0,9,0,9
Africa Futsal Cup Of Nations,Africa Futsal Cup Of Nations,,0,6,0,6
Horacio Cordero,Horacio Cordero,,0,5,0,5
Rommel Fernández,Rommel Fernández,,0,4,0,4
2000 U.S. Cup,2000 U.S. Cup,,0,4,0,4
Li Tie,Li Tie,,0,5,0,5
1953 South American Championship Squads,1953 South American Championship Squads,,0,4,0,4
Navy–Marine Corps Memorial Stadium,Navy–Marine Corps Memorial Stadium,,0,9,0,9
Bordeaux,Bordeaux,,0,8,0,8
Tom Florie,Tom Florie,,0,5,0,5
Yussuf Poulsen,Yussuf Poulsen,,0,4,0,4
Mark Iuliano,Mark Iuliano,,0,5,0,5
Football At The 1996 Summer Olympics – Men'S Tournament,Football At The 1996 Summer Olympics – Men'S Tournament,,0,25,0,25
Rizal Memorial Stadium,Rizal Memorial Stadium,,0,4,0,4
2010 Fifa World Cup Qualification – Uefa Second Round,2010 Fifa World Cup Qualification – Uefa Second Round,,0,4,0,4
Mario Gavranović,Mario Gavranović,,0,4,0,4
Afc Asian Cup,Afc Asian Cup,,0,71,0,71
1957 African Cup Of Nations,1957 African Cup Of Nations,,0,4,0,4
Essam El-Hadary,Essam El-Hadary,,0,4,0,4
Manager (Association Football),Manager (Association Football),,0,22,0,22
Olympisch Stadion (Antwerp),Olympisch Stadion (Antwerp),,0,10,0,10
Denis Caniza,Denis Caniza,,0,12,0,12
1999–2000 Uefa Cup,1999–2000 Uefa Cup,,0,6,0,6
Free Kick (Association Football),Free Kick (Association Football),,0,15,0,15
West Africa Football Union,West Africa Football Union,,0,6,0,6
Monarchy Of Spain,Monarchy Of Spain,,0,4,0,4
Fukushima Azuma Baseball Stadium,Fukushima Azuma Baseball Stadium,,0,7,0,7
Burkina Faso National Football Team,Burkina Faso National Football Team,,0,20,0,20
Greater London Built-Up Area,Greater London Built-Up Area,,0,4,0,4
Romania At The Fifa World Cup,Romania At The Fifa World Cup,,0,9,0,9
Hanover,Hanover,,0,8,0,8
Mohammed Muntari,Mohammed Muntari,,0,5,0,5
Andrés Matonte,Andrés Matonte,,0,4,0,4
Old Trafford,Old Trafford,,0,18,0,18
Nelson Mandela,Nelson Mandela,,0,8,0,8
Bern,Bern,,0,13,0,13
Scandinavia,Scandinavia,,0,5,0,5
Jo Bonfrère,Jo Bonfrère,,0,9,0,9
Idrissa Gueye,Idrissa Gueye,,0,5,0,5
1985 K-League,1985 K-League,,0,5,0,5
Nihat Kahveci,Nihat Kahveci,,0,16,0,16
Mobile Phone,Mobile Phone,,0,4,0,4
Richard Mulrooney,Richard Mulrooney,,0,5,0,5
Latvian Football Federation,Latvian Football Federation,,0,23,0,23
Repretel,Repretel,,0,4,0,4
2006 Fifa Club World Cup Final,2006 Fifa Club World Cup Final,,0,4,0,4
1988 Afc Asian Cup Squads,1988 Afc Asian Cup Squads,,0,4,0,4
Caf Super Cup,Caf Super Cup,,0,7,0,7
Balkan,Balkan,,0,4,0,4
Federation,Federation,,0,7,0,7
Ogc Nice,Ogc Nice,,0,5,0,5
Icheon,Icheon,,0,7,0,7
2021 Copa América Squads,2021 Copa América Squads,,0,6,0,6
Pedro Petrone,Pedro Petrone,,0,8,0,8
Emre Aşık,Emre Aşık,,0,12,0,12
Vítor Melo Pereira,Vítor Melo Pereira,,0,42,102,144
Nigeria Women'S National Football Team,Nigeria Women'S National Football Team,,0,6,0,6
Nigel Martyn,Nigel Martyn,,0,9,0,9
Sweden National Under-20 Football Team,Sweden National Under-20 Football Team,,0,4,0,4
Bennett Mnguni,Bennett Mnguni,,0,4,0,4
Bakary Gassama,Bakary Gassama,,0,9,0,9
Stadio Olimpico,Stadio Olimpico,,0,19,0,19
Domenico Berardi,Domenico Berardi,,0,4,0,4
Abdelmoumene Djabou,Abdelmoumene Djabou,,0,5,0,5
Coaxial Cable,Coaxial Cable,,0,4,0,4
Dele Alli,Dele Alli,,0,5,0,5
Hiroshima Prefecture,Hiroshima Prefecture,,0,9,0,9
2004 Vissel Kobe Season,2004 Vissel Kobe Season,,0,6,0,6
Sepp Maier,Sepp Maier,,0,29,0,29
Charlie Colombo,Charlie Colombo,,0,4,0,4
Petar Zhekov,Petar Zhekov,,0,5,0,5
Japan National Under-20 Football Team,Japan National Under-20 Football Team,,0,4,0,4
2001 Fifa U-17 World Championship,2001 Fifa U-17 World Championship,,0,4,0,4
Martin Hansson,Martin Hansson,,0,9,0,9
Álvaro Arbeloa,Álvaro Arbeloa,,0,4,0,4
Olympic Park Stadium (Melbourne),Olympic Park Stadium (Melbourne),,0,10,0,10
Michael Preetz,Michael Preetz,,0,6,0,6
Assist (Football),Assist (Football),,0,14,0,14
Blaise Matuidi,Blaise Matuidi,,0,8,0,8
Rogério Ceni,Rogério Ceni,,0,9,0,9
Nouveau Stade De Bordeaux,Nouveau Stade De Bordeaux,,0,10,0,10
Virtual International Authority File,Virtual International Authority File,,0,4,0,4
Angola,Angola,,0,14,0,14
Sistema Nacional De Televisión (Paraguay),Sistema Nacional De Televisión (Paraguay),,0,5,0,5
Francesco Moriero,Francesco Moriero,,0,4,0,4
Uefa Under-21 Futsal Tournament,Uefa Under-21 Futsal Tournament,,0,6,0,6
2004–05 Uefa Champions League,2004–05 Uefa Champions League,,0,11,0,11
Paul Scholes,Paul Scholes,,0,11,0,11
2003–04 La Liga,2003–04 La Liga,,0,9,0,9
Esteghlal F.C.,Esteghlal F.C.,,0,4,0,4
Frank Rijkaard,Frank Rijkaard,,0,23,0,23
Shao Jiayi,Shao Jiayi,,0,6,0,6
Yamato People,Yamato People,,0,4,0,4
Supercopa Uruguaya,Supercopa Uruguaya,,0,7,0,7
Futsal At The 2018 Summer Youth Olympics,Futsal At The 2018 Summer Youth Olympics,,0,6,0,6
Wikisource,Wikisource,,0,7,0,7
Cameroon National Under-23 Football Team,Cameroon National Under-23 Football Team,,0,9,0,9
2006 Uefa Champions League Final,2006 Uefa Champions League Final,,0,12,0,12
Youri Djorkaeff,Youri Djorkaeff,,0,12,0,12
Football At The 1972 Summer Olympics – Men'S Team Squads,Football At The 1972 Summer Olympics – Men'S Team Squads,,0,6,0,6
Japan,Japan,,0,201,322,523
Supersport (Tv Channel),Supersport (Tv Channel),,0,4,0,4
Mestalla Stadium,Mestalla Stadium,,0,16,0,16
British Indian Ocean Territory,British Indian Ocean Territory,,0,4,0,4
Major League Soccer,Major League Soccer,,0,30,0,30
Uefa,Uefa,,0,229,853,1082
Nordin Amrabat,Nordin Amrabat,,0,5,0,5
Football At The 1955 Pan American Games,Football At The 1955 Pan American Games,,0,5,0,5
Shane Long,Shane Long,,0,4,0,4
San Salvador,San Salvador,,0,6,0,6
Roman Empire,Roman Empire,,0,6,0,6
Daniel Taylor (Journalist),Daniel Taylor (Journalist),,0,4,0,4
Tdk,Tdk,,0,4,0,4
Zafer Özgültekin,Zafer Özgültekin,,0,11,0,11
Hans-Jörg Butt,Hans-Jörg Butt,,0,14,0,14
Peter Stöger,Peter Stöger,,0,6,0,6
Luís Figo,Luís Figo,,0,37,0,37
Az Alkmaar,Az Alkmaar,,0,8,0,8
Brad Guzan,Brad Guzan,,0,6,0,6
2003 World Championships In Athletics,2003 World Championships In Athletics,,0,6,0,6
Saff Championship,Saff Championship,,0,42,0,42
Pedro Contreras,Pedro Contreras,,0,11,0,11
Caribbean Football Union,Caribbean Football Union,,0,15,0,15
Noh Jung-Yoon,Noh Jung-Yoon,,0,7,0,7
2018 Asian Games,2018 Asian Games,,0,4,0,4
Japan National Stadium (2019),Japan National Stadium (2019),,0,4,0,4
Colombia 1986 Fifa World Cup Bid,Colombia 1986 Fifa World Cup Bid,,0,6,0,6
Atlantic Ocean,Atlantic Ocean,,0,5,0,5
Strasbourg,Strasbourg,,0,4,0,4
Wolfgang Overath,Wolfgang Overath,,0,16,0,16
Denmark–Sweden Football Rivalry,Denmark–Sweden Football Rivalry,,0,6,0,6
Central European Time,Central European Time,,0,18,0,18
Al Ahly Sc,Al Ahly Sc,,0,6,0,6
Sweden National Under-17 Football Team,Sweden National Under-17 Football Team,,0,4,0,4
Edmonton,Edmonton,,0,5,0,5
Domagoj Vida,Domagoj Vida,,0,7,0,7
2019 K League 1,2019 K League 1,,0,6,0,6
Santiago Cañizares,Santiago Cañizares,,0,14,0,14
Hugo Sánchez,Hugo Sánchez,,0,29,0,29
Gyeongju,Gyeongju,,0,8,0,8
Nanjing,Nanjing,,0,6,0,6
Ignacio Hierro,Ignacio Hierro,,0,5,0,5
Nara Period,Nara Period,,0,4,0,4
Mario Escobar (Referee),Mario Escobar (Referee),,0,6,0,6
N/A,N/A,,0,4,0,4
1996 Uefa European Under-21 Championship,1996 Uefa European Under-21 Championship,,0,9,0,9
John Stones,John Stones,,0,10,0,10
Uiwang,Uiwang,,0,7,0,7
2019 Uefa Champions League Final,2019 Uefa Champions League Final,,0,9,0,9
Antonio Matarrese,Antonio Matarrese,,0,6,0,6
2015 Africa Cup Of Nations,2015 Africa Cup Of Nations,,0,11,0,11
Field Hockey,Field Hockey,,0,7,0,7
Xavi,Xavi,,0,36,0,36
Ali Boumnijel,Ali Boumnijel,,0,7,0,7
Kumamoto,Kumamoto,,0,9,0,9
Algeria National Football Team,Algeria National Football Team,,0,88,0,88
"Dida (Footballer, Born 1973)","Dida (Footballer, Born 1973)",,0,7,0,7
Japanese People,Japanese People,,0,6,0,6
Filip De Wilde,Filip De Wilde,,0,4,0,4
Matt Le Tissier,Matt Le Tissier,,0,5,0,5
2003 Concacaf Gold Cup Squads,2003 Concacaf Gold Cup Squads,,0,4,0,4
Otto Rehhagel,Otto Rehhagel,,0,5,0,5
Croatia At The Fifa World Cup,Croatia At The Fifa World Cup,,0,10,0,10
Vladimir Vasilj,Vladimir Vasilj,,0,5,0,5
1982 Fifa World Cup Qualification (Afc And Ofc),1982 Fifa World Cup Qualification (Afc And Ofc),,0,7,0,7
Thomas Strunz,Thomas Strunz,,0,4,0,4
Mongolian Football Federation,Mongolian Football Federation,,0,14,0,14
New York Times,New York Times,,0,5,0,5
Hürriyet Daily News,Hürriyet Daily News,,0,4,0,4
Milivoje Gugulović,Milivoje Gugulović,,0,5,0,5
Arab Beach Soccer Championship,Arab Beach Soccer Championship,,0,4,0,4
David Ginola,David Ginola,,0,4,0,4
Fabián Estoyanoff,Fabián Estoyanoff,,0,5,0,5
Ireland National Football Team (1882–1950),Ireland National Football Team (1882–1950),,0,28,0,28
Moacir Barbosa,Moacir Barbosa,,0,6,0,6
2018–19 Uefa Nations League A,2018–19 Uefa Nations League A,,0,12,0,12
Nigeria National Football Team,Nigeria National Football Team,,0,126,530,656
"Gilberto (Footballer, Born 1976)","Gilberto (Footballer, Born 1976)",,0,5,0,5
Iso 3166-1 Alpha-2,Iso 3166-1 Alpha-2,,0,4,0,4
Afc U-20 Asian Cup,Afc U-20 Asian Cup,,0,42,0,42
Ezequiel Garay,Ezequiel Garay,,0,4,0,4
Branco (Footballer),Branco (Footballer),,0,9,0,9
Ndaye Mulamba,Ndaye Mulamba,,0,4,0,4
Silvio Berlusconi,Silvio Berlusconi,,0,6,0,6
2005 K-League,2005 K-League,,0,5,0,5
Population Density,Population Density,,0,8,0,8
1921 South American Championship Squads,1921 South American Championship Squads,,0,4,0,4
Vlaamse Radio- En Televisieomroeporganisatie,Vlaamse Radio- En Televisieomroeporganisatie,,0,4,0,4
Nicholas Diorio,Nicholas Diorio,,0,4,0,4
Mtn Group,Mtn Group,,0,8,0,8
Ruud Geels,Ruud Geels,,0,4,0,4
Core Cities Of Japan,Core Cities Of Japan,,0,9,0,9
Zico (Footballer),Zico (Footballer),,0,35,0,35
Antoine Kohn,Antoine Kohn,,0,4,0,4
Trabzonspor,Trabzonspor,,0,11,0,11
International Monetary Fund,International Monetary Fund,,0,9,0,9
Congolese Association Football Federation,Congolese Association Football Federation,,0,11,0,11
"Anders Svensson (Footballer, Born 1976)","Anders Svensson (Footballer, Born 1976)",,0,4,109,113
K League 1,K League 1,,0,23,0,23
Suita,Suita,,0,8,0,8
George Raynor,George Raynor,,0,4,0,4
Concacaf W Gold Cup,Concacaf W Gold Cup,,0,7,0,7
Uefa European Under-17 Championship,Uefa European Under-17 Championship,,0,45,0,45
Mustafa Doğan,Mustafa Doğan,,0,5,0,5
"Nicolás López (Footballer, Born 1993)","Nicolás López (Footballer, Born 1993)",,0,4,0,4
Oguchi Onyewu,Oguchi Onyewu,,0,6,0,6
Paris,Paris,,0,44,0,44
Deportivo Alavés,Deportivo Alavés,,0,6,0,6
Luiz Carlos Ferreira,Luiz Carlos Ferreira,,0,5,0,5
Fc Rubin Kazan,Fc Rubin Kazan,,0,4,0,4
2002–03 La Liga,2002–03 La Liga,,0,7,0,7
Kumagaya,Kumagaya,,0,8,0,8
Pirom Un-Prasert,Pirom Un-Prasert,,0,9,0,9
Waldo (Footballer),Waldo (Footballer),,0,4,0,4
1998 Concacaf Gold Cup Squads,1998 Concacaf Gold Cup Squads,,0,4,0,4
K-League 2006,K-League 2006,,0,6,0,6
Abdulrahman Al-Jassim,Abdulrahman Al-Jassim,,0,7,0,7
2004 J.League Division 1,2004 J.League Division 1,,0,5,0,5
Sky Sport (Italy),Sky Sport (Italy),,0,4,0,4
Jan Vertonghen,Jan Vertonghen,,0,11,0,11
Cricket,Cricket,,0,11,0,11
Zamalek Sc,Zamalek Sc,,0,4,0,4
Edmílson,Edmílson,,0,4,0,4
Baseball,Baseball,,0,14,0,14
1990 Fifa World Cup Final,1990 Fifa World Cup Final,,0,95,0,95
Softbank,Softbank,,0,5,0,5
Uefa Euro 2012 Group D,Uefa Euro 2012 Group D,,0,7,0,7
Randall Brenes,Randall Brenes,,0,4,0,4
Kashima Soccer Stadium,Kashima Soccer Stadium,,0,47,308,355
2011 Afc Asian Cup Squads,2011 Afc Asian Cup Squads,,0,4,0,4
Brian Laudrup,Brian Laudrup,,0,29,0,29
Tokyo,Tokyo,,0,54,560,614
Gunnar Gren,Gunnar Gren,,0,8,0,8
Jan Stejskal,Jan Stejskal,,0,5,0,5
Chris Albright,Chris Albright,,0,5,0,5
1996–97 Segunda División,1996–97 Segunda División,,0,5,0,5
São Toméan Football Federation,São Toméan Football Federation,,0,9,0,9
Cuauhtémoc Blanco,Cuauhtémoc Blanco,,0,28,327,355
Cold War,Cold War,,0,8,0,8
Club Necaxa,Club Necaxa,,0,10,0,10
Refugee,Refugee,,0,4,0,4
Eswatini National Football Team,Eswatini National Football Team,,0,12,0,12
1982 Intercontinental Cup,1982 Intercontinental Cup,,0,5,0,5
Stade Yves-Du-Manoir,Stade Yves-Du-Manoir,,0,10,0,10
Yamaha Corporation,Yamaha Corporation,,0,4,0,4
Serbia National Football Team,Serbia National Football Team,,0,72,0,72
Conifa European Football Cup,Conifa European Football Cup,,0,42,0,42
Dili,Dili,,0,4,0,4
Antonio López Nieto,Antonio López Nieto,,0,39,114,153
Australia Women'S National Soccer Team,Australia Women'S National Soccer Team,,0,12,0,12
Michael Arroyo,Michael Arroyo,,0,5,0,5
Alberto Michelotti,Alberto Michelotti,,0,4,0,4
Fernando Redondo,Fernando Redondo,,0,8,0,8
Christian Panucci,Christian Panucci,,0,10,0,10
Gianluca Vialli,Gianluca Vialli,,0,15,0,15
Openstreetmap,Openstreetmap,,0,10,0,10
Salomon Olembé,Salomon Olembé,,0,5,0,5
2022 Fifa World Cup Qualification (Concacaf–Ofc Play-Off),2022 Fifa World Cup Qualification (Concacaf–Ofc Play-Off),,0,5,0,5
Stefan Reuter,Stefan Reuter,,0,5,0,5
Pager,Pager,,0,4,0,4
Park Yo-Seb,Park Yo-Seb,,0,5,0,5
The Coca-Cola Company,The Coca-Cola Company,,0,15,70,85
Giuseppe Marotta,Giuseppe Marotta,,0,4,0,4
Jan Tomaszewski,Jan Tomaszewski,,0,7,0,7
1986 Asian Winter Games,1986 Asian Winter Games,,0,4,0,4
1942 South American Championship,1942 South American Championship,,0,8,0,8
Keisei Electric Railway,Keisei Electric Railway,,0,4,0,4
Sark,Sark,,0,4,0,4
Rinus Michels,Rinus Michels,,0,4,0,4
"Alberto Marchetti (Footballer, Born 1920)","Alberto Marchetti (Footballer, Born 1920)",,0,4,0,4
Local Derby,Local Derby,,0,4,0,4
2018–19 Uefa Nations League B,2018–19 Uefa Nations League B,,0,6,0,6
Yahoo!,Yahoo!,,0,12,40,52
Nigeria Football Association,Nigeria Football Association,,0,5,0,5
Manfred Kaltz,Manfred Kaltz,,0,9,0,9
Faroe Islands Football Association,Faroe Islands Football Association,,0,21,0,21
Itaipava Arena Fonte Nova,Itaipava Arena Fonte Nova,,0,13,0,13
Camp Asaka,Camp Asaka,,0,9,0,9
Hong Kong Football Association,Hong Kong Football Association,,0,15,0,15
1989 Concacaf Championship,1989 Concacaf Championship,,0,4,0,4
Cecafa U-17 Championship,Cecafa U-17 Championship,,0,5,0,5
"Eddie Gray (Footballer, Born 1948)","Eddie Gray (Footballer, Born 1948)",,0,5,0,5
Football Records And Statistics In Germany,Football Records And Statistics In Germany,,0,4,0,4
Soccer Aid,Soccer Aid,,0,4,0,4
Dubai,Dubai,,0,11,0,11
2010 Fifa World Cup Group H,2010 Fifa World Cup Group H,,0,11,0,11
Seychelles Football Federation,Seychelles Football Federation,,0,12,0,12
Gustavo Matosas,Gustavo Matosas,,0,5,0,5
Claude Le Roy,Claude Le Roy,,0,4,0,4
Tōkaidō Main Line,Tōkaidō Main Line,,0,6,0,6
South Jeolla Province,South Jeolla Province,,0,6,0,6
Lao Football Federation,Lao Football Federation,,0,14,0,14
World Population,World Population,,0,4,0,4
University Of Oxford,University Of Oxford,,0,4,0,4
Cambridge Rules,Cambridge Rules,,0,7,0,7
Trophées Unfp Du Football,Trophées Unfp Du Football,,0,6,0,6
Raja Casablanca,Raja Casablanca,,0,4,0,4
East Asian Rainy Season,East Asian Rainy Season,,0,4,0,4
Association Of Football Federations Of Azerbaijan,Association Of Football Federations Of Azerbaijan,,0,23,0,23
Baghdad Bounedjah,Baghdad Bounedjah,,0,4,0,4
2006–07 Fa Premier League,2006–07 Fa Premier League,,0,5,0,5
Carlos Diogo,Carlos Diogo,,0,5,0,5
Champion Hill,Champion Hill,,0,9,0,9
Niclas Füllkrug,Niclas Füllkrug,,0,6,0,6
69Th Fifa Congress,69Th Fifa Congress,,0,16,0,16
Keylor Navas,Keylor Navas,,0,20,0,20
"Luis Marín (Footballer, Born 1974)","Luis Marín (Footballer, Born 1974)",,0,6,149,155
Tore André Flo,Tore André Flo,,0,4,0,4
The Economist,The Economist,,0,8,0,8
Mexico At The Fifa World Cup,Mexico At The Fifa World Cup,,0,9,0,9
Omar Briceño,Omar Briceño,,0,4,0,4
Time (Magazine),Time (Magazine),,0,9,0,9
Uefa Euro 1976 Final,Uefa Euro 1976 Final,,0,11,0,11
Cayetano Ré,Cayetano Ré,,0,8,0,8
Piotr Świerczewski,Piotr Świerczewski,,0,4,0,4
Mike Burns (Soccer),Mike Burns (Soccer),,0,5,0,5
Julio César Cáceres,Julio César Cáceres,,0,10,0,10
K4 League,K4 League,,0,4,0,4
Tijani Babangida,Tijani Babangida,,0,4,0,4
Group Of Seven,Group Of Seven,,0,4,0,4
Brazil 1942 Fifa World Cup Bid,Brazil 1942 Fifa World Cup Bid,,0,6,0,6
Josip Šimunić,Josip Šimunić,,0,9,0,9
